type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V0,3,I0878,1600.0,1200.0,0.0,0
V0,3,I0891,3200.0,0.0,0.0,1
V0,3,I0906,4400.0,0.0,0.0,1
V0,3,I0937,5600.0,0.0,0.0,1
V0,3,I0941,6800.0,0.0,0.0,1
V0,3,I0945,8000.0,0.0,0.0,1
V0,3,I0993,9200.0,0.0,0.0,1
V0,3,I1026,10400.0,0.0,0.0,1
V0,3,I1028,11600.0,0.0,0.0,1
V0,3,I1035,12800.0,0.0,0.0,1
V0,3,I1036,0.0,0.0,1350.0,0
V0,3,I1038,1600.0,0.0,1350.0,0
V0,3,I1060,0.0,1200.0,1350.0,0
V0,3,I1061,3200.0,0.0,1350.0,0
V0,3,I1080,1600.0,1200.0,1350.0,0
V0,3,I1106,4800.0,0.0,1350.0,0
V0,3,I1117,6400.0,0.0,1350.0,0
V0,3,I1157,8000.0,0.0,1350.0,0
V0,3,I1162,9600.0,0.0,1350.0,0
V0,3,I1164,11200.0,0.0,1350.0,0
V0,3,I1173,12800.0,0.0,1350.0,1
V0,3,I0641,3200.0,1600.0,0.0,0
V0,3,I0271,3980.0,1600.0,0.0,0
V0,3,I0893,4760.0,1600.0,0.0,0
V0,3,I0093,5540.0,1600.0,0.0,0
V0,3,I0179,6320.0,1600.0,0.0,0
V0,3,I1093,7100.0,1600.0,0.0,0
V0,3,I0220,7670.0,1600.0,0.0,0
V0,3,I0681,8450.0,1600.0,0.0,0
V0,3,I1004,9230.0,1600.0,0.0,0
V0,3,I0609,10010.0,1600.0,0.0,0
V0,3,I0539,10790.0,1600.0,0.0,0
V0,3,I1292,11570.0,1600.0,0.0,0
V0,3,I0887,12350.0,1600.0,0.0,0
V0,4,I1181,0.0,0.0,0.0,0
V0,4,I1188,1600.0,0.0,0.0,0
V0,4,I1197,0.0,1200.0,0.0,0
V0,4,I1198,1600.0,1200.0,0.0,0
V0,4,I1203,3200.0,0.0,0.0,1
V0,4,I1209,4400.0,0.0,0.0,1
V0,4,I1210,5600.0,0.0,0.0,1
V0,4,I1214,6800.0,0.0,0.0,1
V0,4,I1221,8000.0,0.0,0.0,1
V0,4,I1227,9200.0,0.0,0.0,0
V0,4,I1236,10400.0,0.0,0.0,1
V0,4,I1267,11600.0,0.0,0.0,1
V0,4,I1269,12800.0,0.0,0.0,1
V0,4,I1274,0.0,0.0,1350.0,0
V0,4,I1276,1600.0,0.0,1350.0,0
V0,4,I0021,0.0,1200.0,1350.0,0
V0,4,I0035,3200.0,0.0,1350.0,0
V0,4,I0036,1600.0,1200.0,1350.0,0
V0,4,I0044,4800.0,0.0,1350.0,0
V0,4,I0074,6400.0,0.0,1350.0,0
V0,4,I0103,8000.0,0.0,1350.0,0
V0,4,I0128,9600.0,0.0,1350.0,0
V0,4,I0131,11200.0,0.0,1350.0,0
V0,4,I0137,12800.0,0.0,1350.0,1
V0,4,I0076,3200.0,1600.0,0.0,0
V0,4,I0181,3980.0,1600.0,0.0,0
V0,4,I0877,4760.0,1600.0,0.0,0
V0,4,I1246,5540.0,1600.0,0.0,0
V0,4,I0105,6320.0,1600.0,0.0,0
V0,4,I1087,7100.0,1600.0,0.0,0
V0,4,I0240,7880.0,1600.0,0.0,0
V0,4,I0691,8660.0,1600.0,0.0,0
V0,4,I1128,9440.0,1600.0,0.0,0
V0,4,I0494,10010.0,1600.0,0.0,0
V0,4,I0514,10790.0,1600.0,0.0,0
V0,4,I1275,11570.0,1600.0,0.0,0
V0,4,I0800,12350.0,1600.0,0.0,0
V0,5,I0160,0.0,0.0,0.0,0
V0,5,I0163,1600.0,0.0,0.0,0
V0,5,I0168,0.0,1200.0,0.0,0
V0,5,I0182,1600.0,1200.0,0.0,0
V0,5,I0199,3200.0,0.0,0.0,1
V0,5,I0204,4400.0,0.0,0.0,1
V0,5,I0216,5600.0,0.0,0.0,1
V0,5,I0217,6800.0,0.0,0.0,1
V0,5,I0232,8000.0,0.0,0.0,1
V0,5,I0233,9200.0,0.0,0.0,1
V0,5,I0236,10400.0,0.0,0.0,1
V0,5,I0246,11600.0,0.0,0.0,1
V0,5,I0247,12800.0,0.0,0.0,1
V0,5,I0250,0.0,0.0,1350.0,0
V0,5,I0256,1600.0,0.0,1350.0,0
V0,5,I0285,0.0,1200.0,1350.0,0
V0,5,I0287,3200.0,0.0,1350.0,0
V0,5,I0291,1600.0,1200.0,1350.0,0
V0,5,I0315,4800.0,0.0,1350.0,0
V0,5,I0323,6400.0,0.0,1350.0,0
V0,5,I0333,8000.0,0.0,1350.0,0
V0,5,I0341,9600.0,0.0,1350.0,0
V0,5,I0348,11200.0,0.0,1350.0,0
V0,5,I0371,12800.0,0.0,1350.0,1
V0,5,I0406,3200.0,1600.0,0.0,2
V0,5,I0996,5100.0,1600.0,0.0,0
V0,5,I0812,5880.0,1600.0,0.0,0
