type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V0,0,I0075,0.0,0.0,0.0,4
V0,0,I0076,15.0,0.0,0.0,0
V0,0,I0077,0.0,0.0,5.0,4
V0,0,I0078,0.0,0.0,10.0,4
V0,0,I0079,0.0,0.0,15.0,4
V0,0,I0080,0.0,0.0,20.0,4
V0,0,I0035,15.0,0.0,15.0,0
V0,1,I0081,0.0,0.0,0.0,4
V0,1,I0082,15.0,0.0,0.0,0
V0,1,I0083,0.0,0.0,5.0,4
V0,1,I0084,0.0,0.0,10.0,4
V0,1,I0085,0.0,0.0,15.0,4
V0,1,I0086,0.0,0.0,20.0,4
V0,1,I0036,15.0,0.0,15.0,0
V0,2,I0087,0.0,0.0,0.0,4
V0,2,I0088,15.0,0.0,0.0,0
V0,2,I0089,0.0,0.0,5.0,4
V0,2,I0090,0.0,0.0,10.0,4
V0,2,I0091,0.0,0.0,15.0,4
V0,2,I0092,0.0,0.0,20.0,4
V0,2,I0037,15.0,0.0,15.0,0
V0,3,I0093,0.0,0.0,0.0,4
V0,3,I0094,15.0,0.0,0.0,0
V0,3,I0095,0.0,0.0,5.0,4
V0,3,I0096,0.0,0.0,10.0,4
V0,3,I0097,0.0,0.0,15.0,4
V0,3,I0098,0.0,0.0,20.0,4
V0,3,I0038,15.0,0.0,15.0,0
V0,4,I0099,0.0,0.0,0.0,4
V0,4,I0100,15.0,0.0,0.0,0
V0,4,I0101,0.0,0.0,5.0,4
V0,4,I0102,0.0,0.0,10.0,4
V0,4,I0039,0.0,0.0,15.0,4
V0,4,I0040,10.0,0.0,15.0,4
V0,4,I0041,0.0,0.0,20.0,4
V0,4,I0042,10.0,0.0,20.0,4
V0,5,I0043,0.0,0.0,0.0,5
V0,5,I0044,0.0,10.0,0.0,1
V0,5,I0045,15.0,0.0,0.0,0
V0,5,I0046,0.0,0.0,5.0,5
V0,5,I0047,0.0,0.0,10.0,4
V0,5,I0048,10.0,0.0,10.0,4
V0,5,I0049,0.0,0.0,15.0,4
V0,5,I0050,10.0,0.0,15.0,4
V0,5,I0051,0.0,0.0,20.0,4
V0,5,I0052,10.0,0.0,20.0,4
V0,6,I0053,0.0,0.0,0.0,5
V0,6,I0054,0.0,10.0,0.0,1
V0,6,I0055,15.0,0.0,0.0,0
V0,6,I0056,0.0,0.0,5.0,5
V0,6,I0057,0.0,0.0,10.0,4
V0,6,I0058,10.0,0.0,10.0,4
V0,6,I0059,0.0,0.0,15.0,4
V0,6,I0060,10.0,0.0,15.0,4
V0,6,I0061,0.0,0.0,20.0,4
V0,6,I0062,10.0,0.0,20.0,4
V0,7,I0063,0.0,0.0,0.0,5
V0,7,I0064,0.0,10.0,0.0,1
V0,7,I0065,15.0,0.0,0.0,0
V0,7,I0066,0.0,0.0,5.0,5
V0,7,I0067,0.0,0.0,10.0,4
V0,7,I0068,10.0,0.0,10.0,4
V0,7,I0069,0.0,0.0,15.0,4
V0,7,I0070,10.0,0.0,15.0,4
V0,7,I0071,0.0,0.0,20.0,4
V0,7,I0072,10.0,0.0,20.0,4
V0,8,I0073,0.0,0.0,0.0,5
V0,8,I0074,0.0,10.0,0.0,1
V0,8,I0000,15.0,0.0,0.0,1
V0,8,I0001,15.0,10.0,0.0,4
V0,8,I0002,0.0,0.0,5.0,0
V0,8,I0003,0.0,5.0,5.0,0
V0,8,I0004,10.0,0.0,5.0,0
V0,8,I0005,10.0,5.0,5.0,0
V0,8,I0006,0.0,0.0,10.0,0
V0,8,I0007,0.0,5.0,10.0,0
V0,8,I0008,10.0,0.0,10.0,0
V0,8,I0009,0.0,10.0,10.0,0
V0,8,I0010,10.0,5.0,10.0,0
V0,8,I0011,10.0,10.0,10.0,0
V0,8,I0012,0.0,0.0,15.0,0
V0,8,I0013,0.0,5.0,15.0,0
V0,8,I0014,10.0,0.0,15.0,0
V0,8,I0015,0.0,10.0,15.0,0
V0,8,I0016,10.0,5.0,15.0,0
V0,8,I0017,10.0,10.0,15.0,0
V0,8,I0018,0.0,0.0,20.0,0
V0,8,I0019,0.0,5.0,20.0,0
V0,8,I0020,10.0,0.0,20.0,0
V0,8,I0021,0.0,10.0,20.0,0
V0,8,I0022,10.0,5.0,20.0,0
V0,8,I0023,10.0,10.0,20.0,0
V0,9,I0024,0.0,0.0,0.0,0
V0,9,I0025,0.0,5.0,0.0,0
V0,9,I0026,10.0,0.0,0.0,1
V0,9,I0027,15.0,0.0,0.0,1
V0,9,I0028,0.0,10.0,0.0,0
V0,9,I0029,10.0,10.0,0.0,0
V0,9,I0030,0.0,0.0,5.0,0
V0,9,I0031,0.0,5.0,5.0,0
V0,9,I0032,10.0,0.0,5.0,0
V0,9,I0033,0.0,10.0,5.0,0
V0,9,I0034,10.0,5.0,5.0,0
